machine,vtg,crt,gas,res,date,lot,label
TM-PE NO.1 R3,19,164,23.3,0.115853659,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,19,162.3,23.3,0.11706716,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,19,164.6,23.3,0.115431349,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,20,160.6,23.3,0.124533001,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,19,161.6,23.3,0.117574257,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,20,164,23.3,0.12195122,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,19,163.6,23.3,0.116136919,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,20,163.6,23.2,0.122249389,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,19,163,23.3,0.116564417,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,19,164,23.2,0.115853659,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,19,157.6,23.3,0.120558376,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,19,157.3,23.2,0.120788303,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,19,157.3,23.2,0.120788303,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,19,157.3,23.2,0.120788303,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,19,160,23.3,0.11875,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,19,161.3,23.2,0.117792932,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,18,166.3,23.3,0.108238124,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,18,156.3,23.3,0.115163148,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,17,158.6,23.2,0.107187894,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,20,160.6,23.2,0.124533001,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,17,158,23.2,0.107594937,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,17,161.3,23.2,0.105393676,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,17,157,23.2,0.108280255,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,17,162.3,23.2,0.104744301,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,17,161.3,23.2,0.105393676,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,17,165,23.2,0.103030303,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,20,169.3,23.2,0.118133491,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,16,176,23.2,0.090909091,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,16,176,23.2,0.090909091,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,16,176,23.2,0.090909091,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,14,162.6,23.2,0.086100861,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R3,15,177,23.2,0.084745763,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,62,175,33.6,0.354285714,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,62,175,33.6,0.354285714,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,62,175,33.6,0.354285714,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,22,165.6,33.1,0.132850242,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,21,165.6,31.1,0.126811594,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,21,164,29.2,0.12804878,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,22,164.3,27.8,0.1339014,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,22,164.3,27.8,0.1339014,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,22,164.3,27.8,0.1339014,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,21,163.3,24.8,0.128597673,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,21,162,24.3,0.12962963,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,21,165.6,23.8,0.126811594,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,21,163.6,23.4,0.128361858,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,21,165.6,23,0.126811594,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,20,163.6,22.8,0.122249389,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,20,168,22.7,0.119047619,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,19,160,22.7,0.11875,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,20,164,22.8,0.12195122,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,20,166.3,22.7,0.120264582,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,19,166.6,22.6,0.114045618,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,19,162.6,22.5,0.116851169,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,19,162.3,22.5,0.11706716,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,18,166,22.5,0.108433735,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,18,166,22.5,0.108433735,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,18,166,22.5,0.108433735,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,17,161.3,22.5,0.105393676,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,18,166.6,22.6,0.108043217,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,20,161.6,22.6,0.123762376,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,20,161.6,22.6,0.123762376,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,20,161.6,22.6,0.123762376,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,17,162.6,23.8,0.104551046,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,18,165,23.5,0.109090909,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,18,163.6,23.3,0.11002445,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,17,166.3,23.1,0.102224895,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,18,167.3,23,0.107591154,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,18,166,22.8,0.108433735,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,18,166,22.8,0.108433735,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,18,166,22.8,0.108433735,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,17,163,22.6,0.104294479,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,17,165.3,22.6,0.102843315,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,17,164,22.6,0.103658537,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,17,165.3,22.5,0.102843315,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,16,164.6,22.5,0.097205346,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,16,164.6,22.5,0.097205346,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,15,164.3,22.5,0.091296409,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,15,170,22.5,0.088235294,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,16,162.3,22.5,0.098582871,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,16,167.3,22.5,0.095636581,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,16,162,22.5,0.098765432,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,16,164.6,22.5,0.097205346,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,16,161,22.5,0.099378882,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,16,160,22.5,0.1,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,16,160,22.5,0.1,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,16,160,22.5,0.1,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,17,162.3,22.5,0.104744301,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,17,160,22.5,0.10625,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,17,167.3,22.5,0.101613867,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,16,166,22.5,0.096385542,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,16,168,22.5,0.095238095,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,15,163.6,22.5,0.091687042,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R4,19,166,22.5,0.114457831,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R5,18,167.3,21.5,0.107591154,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R5,18,167.3,21.5,0.107591154,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R5,22,164.6,21.4,0.133657351,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R5,23,164.3,21.4,0.139987827,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R5,23,166,21.4,0.138554217,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R5,23,166.6,21.3,0.138055222,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R5,23,166.6,21.3,0.138055222,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R5,23,166.6,21.3,0.138055222,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R5,23,164.3,21.4,0.139987827,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R5,23,163.3,21.3,0.14084507,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R5,23,168,21.3,0.136904762,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R5,23,168.6,21.3,0.136417556,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R5,22,162,21.3,0.135802469,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R5,23,158.3,21.3,0.145293746,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R5,23,157,21.3,0.146496815,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R5,24,155.6,21.3,0.154241645,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R5,21,156.6,21.3,0.134099617,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R5,24,157.6,21.3,0.152284264,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R5,24,155.6,21.3,0.154241645,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R5,24,160.3,21.3,0.149719276,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R6,16,162,19,0.098765432,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R6,16,159.3,19,0.100439422,2023-10-17 14:38,SJQA149 1,
TM-PE NO.1 R6,16,159.3,19,0.100439422,2023-10-17 14:39,SJQA149 1,
TM-PE NO.1 R6,17,159.6,19,0.106516291,2023-10-17 14:39,SJQA149 1,
TM-PE NO.1 R6,18,160,19,0.1125,2023-10-17 14:39,SJQA149 1,
TM-PE NO.1 R6,18,160.3,19,0.112289457,2023-10-17 14:39,SJQA149 1,
TM-PE NO.1 R6,18,164.3,19,0.109555691,2023-10-17 14:39,SJQA149 1,
TM-PE NO.1 R6,19,162.3,19,0.11706716,2023-10-17 14:39,SJQA149 1,
TM-PE NO.1 R6,19,162.3,19,0.11706716,2023-10-17 14:39,SJQA149 1,
TM-PE NO.1 R6,19,162.3,19,0.11706716,2023-10-17 14:39,SJQA149 1,
TM-PE NO.1 R6,20,162.6,19,0.12300123,2023-10-17 14:39,SJQA149 1,
TM-PE NO.1 R6,21,157,19,0.133757962,2023-10-17 14:39,SJQA149 1,
TM-PE NO.1 R6,21,160.3,19,0.131004367,2023-10-17 14:39,SJQA149 1,
TM-PE NO.1 R6,22,158,19,0.139240506,2023-10-17 14:39,SJQA149 1,
TM-PE NO.1 R6,22,163,19,0.134969325,2023-10-17 14:39,SJQA149 1,
TM-PE NO.1 R6,22,166.3,19,0.13229104,2023-10-17 14:39,SJQA149 1,
TM-PE NO.1 R6,22,167.6,19,0.131264916,2023-10-17 14:39,SJQA149 1,
TM-PE NO.1 R6,22,166.6,19,0.132052821,2023-10-17 14:39,SJQA149 1,
TM-PE NO.1 R6,22,169.3,19,0.12994684,2023-10-17 14:39,SJQA149 1,
TM-PE NO.1 R6,22,162.6,19,0.135301353,2023-10-17 14:39,SJQA149 1,
TM-PE NO.1 R6,22,166.3,19,0.13229104,2023-10-17 14:39,SJQA149 1,
TM-PE NO.1 R6,22,165.6,19,0.132850242,2023-10-17 14:39,SJQA149 1,
TM-PE NO.1 R6,22,170,19,0.129411765,2023-10-17 14:39,SJQA149 1,
TM-PE NO.1 R3,25,163.6,37.4,0.152811736,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,25,163.6,37.4,0.152811736,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,18,159.3,33.3,0.11299435,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,20,160,30.9,0.125,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,20,161,28.8,0.124223602,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,20,162.6,27.3,0.12300123,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,21,163.3,26.1,0.128597673,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,21,159.6,25.3,0.131578947,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,21,159.6,25.3,0.131578947,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,21,159.6,25.3,0.131578947,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,22,163,24,0.134969325,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,22,163.6,23.7,0.134474328,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,22,159.3,23.6,0.138104206,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,22,160.6,23.5,0.136986301,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,21,161.3,23.4,0.130192188,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,22,165,23.4,0.133333333,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,22,161.6,23.3,0.136138614,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,22,164.3,23.4,0.1339014,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,22,163.3,23.3,0.134721372,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,22,164.6,23.3,0.133657351,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,21,166.6,23.3,0.12605042,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,21,162.3,23.3,0.129390018,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,22,160.3,23.3,0.13724267,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,22,157.3,23.3,0.13986014,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,22,157.3,23.3,0.13986014,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,22,157.3,23.3,0.13986014,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,19,164,23.2,0.115853659,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,19,164,23.2,0.115853659,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,21,172.3,23.3,0.121880441,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,21,174,23.2,0.120689655,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,21,169,23.3,0.124260355,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,22,170.3,23.2,0.129183793,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,22,171.3,23.2,0.128429656,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,22,166.6,23.2,0.132052821,2023-10-17 14:45,SJQA149 2,
TM-PE NO.1 R3,22,166.3,23.3,0.13229104,2023-10-17 14:46,SJQA149 2,
TM-PE NO.1 R3,23,164,23.3,0.140243902,2023-10-17 14:46,SJQA149 2,
TM-PE NO.1 R3,23,166.6,23.2,0.138055222,2023-10-17 14:46,SJQA149 2,
TM-PE NO.1 R3,23,168.6,23.3,0.136417556,2023-10-17 14:46,SJQA149 2,
TM-PE NO.1 R3,23,168.6,23.3,0.136417556,2023-10-17 14:46,SJQA149 2,
